landuse;unit;geo\time;2016 ;2013 
L0008;KM2;UKJ13;1565 ;1565 
L0008;KM2;UKJ14;2605 ;2605 
L0008;KM2;UKJ2;5446 ;5444 
L0008;KM2;UKJ21;83 ;83 
L0008;KM2;UKJ22;1709 ;1709 
L0008;KM2;UKJ25;993 ;993 
L0008;KM2;UKJ26;670 ;670 
L0008;KM2;UKJ27;1082 ;1081 
L0008;KM2;UKJ28;909 ;909 
L0008;KM2;UKJ3;4149 ;4149 
L0008;KM2;UKJ31;40 ;40 
L0008;KM2;UKJ32;50 ;50 
L0008;KM2;UKJ34;380 ;380 
L0008;KM2;UKJ35;235 ;235 
L0008;KM2;UKJ36;2556 ;2556 
L0008;KM2;UKJ37;888 ;888 
L0008;KM2;UKJ4;3739 ;3738 
L0008;KM2;UKJ41;194 ;194 
L0008;KM2;UKJ43;546 ;546 
L0008;KM2;UKJ44;1084 ;1084 
L0008;KM2;UKJ45;974 ;974 
L0008;KM2;UKJ46;941 ;941 
L0008;KM2;UKK;23838 ;23837 
L0008;KM2;UKK1;7465 ;7465 
L0008;KM2;UKK11;110 ;110 
L0008;KM2;UKK12;1217 ;1217 
L0008;KM2;UKK13;2653 ;2653 
L0008;KM2;UKK14;230 ;230 
L0008;KM2;UKK15;3255 ;3255 
L0008;KM2;UKK2;6104 ;6103 
L0008;KM2;UKK21;111 ;111 
L0008;KM2;UKK22;2542 ;2542 
L0008;KM2;UKK23;3451 ;3451 
L0008;KM2;UKK3;3562 ;3563 
L0008;KM2;UKK30;3562 ;3563 
L0008;KM2;UKK4;6707 ;6707 
L0008;KM2;UKK41;80 ;80 
L0008;KM2;UKK42;63 ;63 
L0008;KM2;UKK43;6564 ;6564 
L0008;KM2;UKL;20738 ;20736 
L0008;KM2;UKL1;13104 ;13103 
L0008;KM2;UKL11;711 ;711 
L0008;KM2;UKL12;2535 ;2535 
L0008;KM2;UKL13;1963 ;1963 
L0008;KM2;UKL14;5775 ;5775 
L0008;KM2;UKL15;536 ;536 
L0008;KM2;UKL16;512 ;512 
L0008;KM2;UKL17;692 ;692 
L0008;KM2;UKL18;380 ;380 
L0008;KM2;UKL2;7634 ;7634 
L0008;KM2;UKL21;1040 ;1040 
L0008;KM2;UKL22;472 ;472 
L0008;KM2;UKL23;941 ;941 
L0008;KM2;UKL24;5181 ;5181 
L0008;KM2;UKM;77903 ;77907 
L0008;KM2;UKM2;:;17951 
L0008;KM2;UKM21;:;2242 
L0008;KM2;UKM22;:;1484 
L0008;KM2;UKM23;:;1033 
L0008;KM2;UKM24;:;4732 
L0008;KM2;UKM25;:;263 
L0008;KM2;UKM26;:;297 
L0008;KM2;UKM27;:;7473 
L0008;KM2;UKM28;:;428 
L0008;KM2;UKM3;:;13046 
L0008;KM2;UKM31;:;683 
L0008;KM2;UKM32;:;6426 
L0008;KM2;UKM33;:;1702 
L0008;KM2;UKM34;:;175 
L0008;KM2;UKM35;:;596 
L0008;KM2;UKM36;:;470 
L0008;KM2;UKM37;:;1222 
L0008;KM2;UKM38;:;1772 
L0008;KM2;UKM5;6498 ;6498 
L0008;KM2;UKM50;6498 ;6498 
L0008;KM2;UKM6;40407 ;40412 
L0008;KM2;UKM61;12829 ;12829 
L0008;KM2;UKM62;7822 ;7822 
L0008;KM2;UKM63;14248 ;14247 
L0008;KM2;UKM64;3051 ;3059 
L0008;KM2;UKM65;989 ;989 
L0008;KM2;UKM66;1468 ;1466 
L0008;KM2;UKM7;13219 ;:
L0008;KM2;UKM71;2241 ;:
L0008;KM2;UKM72;1484 ;:
L0008;KM2;UKM73;1033 ;:
L0008;KM2;UKM75;263 ;:
L0008;KM2;UKM76;297 ;:
L0008;KM2;UKM77;7473 ;:
L0008;KM2;UKM78;428 ;:
L0008;KM2;UKM8;1924 ;:
L0008;KM2;UKM81;683 ;:
L0008;KM2;UKM82;175 ;:
L0008;KM2;UKM83;596 ;:
L0008;KM2;UKM84;470 ;:
L0008;KM2;UKM9;15855 ;:
L0008;KM2;UKM91;4732 ;:
L0008;KM2;UKM92;6427 ;:
L0008;KM2;UKM93;1702 ;:
L0008;KM2;UKM94;1222 ;:
L0008;KM2;UKM95;1772 ;:
L0008;KM2;UKN;13798 ;13562 
L0008;KM2;UKN0;13798 ;13562 
L0008;KM2;UKN01;:;109 
L0008;KM2;UKN02;:;839 
L0008;KM2;UKN03;:;3137 
L0008;KM2;UKN04;:;3217 
L0008;KM2;UKN05;:;6260 
L0008;KM2;UKN06;138 ;:
L0008;KM2;UKN07;1339 ;:
L0008;KM2;UKN08;1683 ;:
L0008;KM2;UKN09;567 ;:
L0008;KM2;UKN10;1252 ;:
L0008;KM2;UKN11;1830 ;:
L0008;KM2;UKN12;1986 ;:
L0008;KM2;UKN13;572 ;:
L0008;KM2;UKN14;506 ;:
L0008;KM2;UKN15;1060 ;:
L0008;KM2;UKN16;2865 ;:
TOTAL;KM2;AT;83878 ;83882 
TOTAL;KM2;AT1;23558 ;23559 
TOTAL;KM2;AT11;3964 ;3965 
TOTAL;KM2;AT111;701 ;701 
TOTAL;KM2;AT112;1792 ;1792 
TOTAL;KM2;AT113;1471 ;1471 
TOTAL;KM2;AT12;19179 ;19179 
TOTAL;KM2;AT121;3356 ;3356 
TOTAL;KM2;AT122;3368 ;3368 
TOTAL;KM2;AT123;1230 ;1230 
TOTAL;KM2;AT124;4615 ;4615 
TOTAL;KM2;AT125;2412 ;2412 
TOTAL;KM2;AT126;2723 ;2723 
TOTAL;KM2;AT127;1475 ;1475 
TOTAL;KM2;AT13;415 ;415 
TOTAL;KM2;AT130;415 ;415 
TOTAL;KM2;AT2;25935 ;25935 
TOTAL;KM2;AT21;9537 ;9537 
TOTAL;KM2;AT211;2030 ;2030 
TOTAL;KM2;AT212;4132 ;4132 
TOTAL;KM2;AT213;3375 ;3375 
TOTAL;KM2;AT22;16398 ;16399 
TOTAL;KM2;AT221;1212 ;1212 
TOTAL;KM2;AT222;3319 ;3319 
TOTAL;KM2;AT223;3210 ;3210 
TOTAL;KM2;AT224;3329 ;3329 
TOTAL;KM2;AT225;2267 ;2267 
TOTAL;KM2;AT226;3061 ;3061 
TOTAL;KM2;AT3;34385 ;34387 
TOTAL;KM2;AT31;11981 ;11983 
TOTAL;KM2;AT311;2823 ;2823 
TOTAL;KM2;AT312;1744 ;1744 
TOTAL;KM2;AT313;2660 ;2660 
TOTAL;KM2;AT314;2238 ;2238 
TOTAL;KM2;AT315;2516 ;2516 
TOTAL;KM2;AT32;7154 ;7155 
TOTAL;KM2;AT321;1020 ;1020 
TOTAL;KM2;AT322;4396 ;4396 
TOTAL;KM2;AT323;1738 ;1738 
TOTAL;KM2;AT33;12648 ;12648 
TOTAL;KM2;AT331;1237 ;1237 
TOTAL;KM2;AT332;2095 ;2095 
TOTAL;KM2;AT333;2020 ;2020 
TOTAL;KM2;AT334;3320 ;3320 
TOTAL;KM2;AT335;3976 ;3976 
TOTAL;KM2;AT34;2602 ;2602 
TOTAL;KM2;AT341;1876 ;1876 
TOTAL;KM2;AT342;726 ;726 
TOTAL;KM2;BE;30666 ;30665 
TOTAL;KM2;BE1;162 ;162 
TOTAL;KM2;BE10;162 ;162 
TOTAL;KM2;BE100;162 ;162 
TOTAL;KM2;BE2;13599 ;13597 
TOTAL;KM2;BE21;2876 ;2876 
TOTAL;KM2;BE211;1004 ;1004 
TOTAL;KM2;BE212;512 ;512 
TOTAL;KM2;BE213;1360 ;1360 
TOTAL;KM2;BE22;2429 ;2428 
TOTAL;KM2;BE221;909 ;909 
TOTAL;KM2;BE222;886 ;886 
TOTAL;KM2;BE223;634 ;634 
TOTAL;KM2;BE23;3009 ;3008 
TOTAL;KM2;BE231;473 ;473 
TOTAL;KM2;BE232;347 ;347 
TOTAL;KM2;BE233;336 ;336 
TOTAL;KM2;BE234;950 ;950 
TOTAL;KM2;BE235;423 ;423 
TOTAL;KM2;BE236;480 ;480 
TOTAL;KM2;BE24;2118 ;2119 
TOTAL;KM2;BE241;949 ;949 
TOTAL;KM2;BE242;1169 ;1169 
TOTAL;KM2;BE25;3167 ;3167 
TOTAL;KM2;BE251;665 ;665 
TOTAL;KM2;BE252;365 ;365 
TOTAL;KM2;BE253;554 ;554 
TOTAL;KM2;BE254;406 ;406 
TOTAL;KM2;BE255;293 ;293 
TOTAL;KM2;BE256;274 ;274 
TOTAL;KM2;BE257;332 ;332 
TOTAL;KM2;BE258;278 ;278 
TOTAL;KM2;BE3;16905 ;16905 
TOTAL;KM2;BE31;1097 ;1097 
TOTAL;KM2;BE310;1097 ;1097 
TOTAL;KM2;BE32;3813 ;3814 
TOTAL;KM2;BE321;491 ;491 
TOTAL;KM2;BE322;559 ;559 
TOTAL;KM2;BE323;589 ;589 
TOTAL;KM2;BE324;102 ;102 
TOTAL;KM2;BE325;519 ;519 
TOTAL;KM2;BE326;940 ;940 
TOTAL;KM2;BE327;613 ;613 
TOTAL;KM2;BE33;3858 ;3858 
TOTAL;KM2;BE331;661 ;661 
TOTAL;KM2;BE332;796 ;796 
TOTAL;KM2;BE334;390 ;390 
TOTAL;KM2;BE335;1164 ;1164 
TOTAL;KM2;BE336;847 ;847 
TOTAL;KM2;BE34;4461 ;4460 
TOTAL;KM2;BE341;319 ;319 
TOTAL;KM2;BE342;1047 ;1047 
TOTAL;KM2;BE343;958 ;958 
TOTAL;KM2;BE344;1359 ;1359 
TOTAL;KM2;BE345;778 ;778 
TOTAL;KM2;BE35;3676 ;3676 
TOTAL;KM2;BE351;1597 ;1597 
TOTAL;KM2;BE352;1168 ;1168 
TOTAL;KM2;BE353;911 ;911 
TOTAL;KM2;BG;110996 ;110995 
TOTAL;KM2;BG3;68329 ;68328 
TOTAL;KM2;BG31;19068 ;19068 
TOTAL;KM2;BG311;3035 ;3035 
TOTAL;KM2;BG312;3629 ;3629 
TOTAL;KM2;BG313;3620 ;3620 
TOTAL;KM2;BG314;4651 ;4651 
TOTAL;KM2;BG315;4133 ;4133 
TOTAL;KM2;BG32;14812 ;14812 
TOTAL;KM2;BG321;4661 ;4661 
TOTAL;KM2;BG322;2023 ;2023 
TOTAL;KM2;BG323;2868 ;2868 
TOTAL;KM2;BG324;2414 ;2414 
TOTAL;KM2;BG325;2846 ;2846 
TOTAL;KM2;BG33;14648 ;14647 
TOTAL;KM2;BG331;3822 ;3822 
TOTAL;KM2;BG332;4720 ;4720 
TOTAL;KM2;BG333;3395 ;3395 
TOTAL;KM2;BG334;2711 ;2711 
TOTAL;KM2;BG34;19801 ;19801 
TOTAL;KM2;BG341;7751 ;7751 
TOTAL;KM2;BG342;3544 ;3544 
TOTAL;KM2;BG343;3356 ;3356 
TOTAL;KM2;BG344;5150 ;5150 
TOTAL;KM2;BG4;42667 ;42667 
TOTAL;KM2;BG41;20301 ;20300 
TOTAL;KM2;BG411;1342 ;1342 
TOTAL;KM2;BG412;7063 ;7063 
TOTAL;KM2;BG413;6451 ;6451 
TOTAL;KM2;BG414;2392 ;2392 
TOTAL;KM2;BG415;3053 ;3053 
TOTAL;KM2;BG42;22366 ;22366 
TOTAL;KM2;BG421;5961 ;5961 
TOTAL;KM2;BG422;5532 ;5532 
TOTAL;KM2;BG423;4456 ;4456 
TOTAL;KM2;BG424;3205 ;3205 
TOTAL;KM2;BG425;3212 ;3212 
TOTAL;KM2;CH;41287 ;41289 
TOTAL;KM2;CH0;41287 ;41289 
TOTAL;KM2;CH01;8717 ;8718 
TOTAL;KM2;CH011;3212 ;3212 
TOTAL;KM2;CH012;5223 ;5223 
TOTAL;KM2;CH013;282 ;282 
TOTAL;KM2;CH02;10061 ;10060 
TOTAL;KM2;CH021;5959 ;5959 
TOTAL;KM2;CH022;1671 ;1671 
TOTAL;KM2;CH023;789 ;789 
TOTAL;KM2;CH024;803 ;803 
TOTAL;KM2;CH025;839 ;839 
TOTAL;KM2;CH03;1958 ;1958 
TOTAL;KM2;CH031;37 ;37 
TOTAL;KM2;CH032;517 ;517 
TOTAL;KM2;CH033;1404 ;1404 
TOTAL;KM2;CH04;1728 ;1728 
TOTAL;KM2;CH040;1728 ;1728 
TOTAL;KM2;CH05;11529 ;11529 
TOTAL;KM2;CH051;686 ;686 
TOTAL;KM2;CH052;298 ;298 
TOTAL;KM2;CH053;243 ;243 
TOTAL;KM2;CH054;172 ;172 
TOTAL;KM2;CH055;2033 ;2033 
TOTAL;KM2;CH056;7107 ;7107 
TOTAL;KM2;CH057;990 ;990 
TOTAL;KM2;CH06;4482 ;4483 
TOTAL;KM2;CH061;1493 ;1493 
TOTAL;KM2;CH062;1076 ;1076 
TOTAL;KM2;CH063;907 ;907 
TOTAL;KM2;CH064;491 ;491 
TOTAL;KM2;CH065;276 ;276 
TOTAL;KM2;CH066;239 ;239 
TOTAL;KM2;CH07;2812 ;2812 
TOTAL;KM2;CH070;2812 ;2812 
TOTAL;KM2;CY;9253 ;9253 
TOTAL;KM2;CY0;9253 ;9253 
TOTAL;KM2;CY00;9253 ;9253 
TOTAL;KM2;CY000;9253 ;9253 
TOTAL;KM2;CZ;78871 ;78870 
TOTAL;KM2;CZ0;78871 ;78870 
TOTAL;KM2;CZ01;496 ;496 
TOTAL;KM2;CZ010;496 ;496 
TOTAL;KM2;CZ02;10929 ;10929 
TOTAL;KM2;CZ020;10929 ;10929 
TOTAL;KM2;CZ03;17707 ;17707 
TOTAL;KM2;CZ031;10058 ;10058 
TOTAL;KM2;CZ032;7649 ;7649 
TOTAL;KM2;CZ04;8649 ;8649 
TOTAL;KM2;CZ041;3310 ;3310 
TOTAL;KM2;CZ042;5339 ;5339 
TOTAL;KM2;CZ05;12441 ;12441 
TOTAL;KM2;CZ051;3163 ;3163 
TOTAL;KM2;CZ052;4759 ;4759 
TOTAL;KM2;CZ053;4519 ;4519 
TOTAL;KM2;CZ06;13984 ;13983 
TOTAL;KM2;CZ063;6796 ;6796 
TOTAL;KM2;CZ064;7188 ;7188 
TOTAL;KM2;CZ07;9235 ;9234 
TOTAL;KM2;CZ071;5273 ;5273 
TOTAL;KM2;CZ072;3962 ;3962 
TOTAL;KM2;CZ08;5430 ;5430 
TOTAL;KM2;CZ080;5430 ;5430 
TOTAL;KM2;DE;357569 ;357568 
TOTAL;KM2;DE1;35745 ;35748 
TOTAL;KM2;DE11;10556 ;10557 
TOTAL;KM2;DE111;207 ;207 
TOTAL;KM2;DE112;618 ;618 
TOTAL;KM2;DE113;641 ;641 
TOTAL;KM2;DE114;642 ;642 
TOTAL;KM2;DE115;687 ;687 
TOTAL;KM2;DE116;858 ;858 
TOTAL;KM2;DE117;100 ;100 
TOTAL;KM2;DE118;1100 ;1100 
TOTAL;KM2;DE119;777 ;777 
TOTAL;KM2;DE11A;1484 ;1484 
TOTAL;KM2;DE11B;1304 ;1304 
TOTAL;KM2;DE11C;627 ;627 
TOTAL;KM2;DE11D;1511 ;1511 
TOTAL;KM2;DE12;6917 ;6918 
TOTAL;KM2;DE121;140 ;140 
TOTAL;KM2;DE122;173 ;173 
TOTAL;KM2;DE123;1085 ;1085 
TOTAL;KM2;DE124;738 ;738 
TOTAL;KM2;DE125;109 ;109 
TOTAL;KM2;DE126;145 ;145 
TOTAL;KM2;DE127;1126 ;1126 
TOTAL;KM2;DE128;1062 ;1062 
TOTAL;KM2;DE129;98 ;98 
TOTAL;KM2;DE12A;797 ;797 
TOTAL;KM2;DE12B;574 ;574 
TOTAL;KM2;DE12C;870 ;870 
TOTAL;KM2;DE13;9355 ;9356 
TOTAL;KM2;DE131;153 ;153 
TOTAL;KM2;DE132;1378 ;1378 
TOTAL;KM2;DE133;680 ;680 
TOTAL;KM2;DE134;1860 ;1860 
TOTAL;KM2;DE135;769 ;769 
TOTAL;KM2;DE136;1025 ;1025 
TOTAL;KM2;DE137;734 ;734 
TOTAL;KM2;DE138;818 ;818 
TOTAL;KM2;DE139;807 ;807 
TOTAL;KM2;DE13A;1131 ;1131 
TOTAL;KM2;DE14;8917 ;8917 
TOTAL;KM2;DE141;1092 ;1092 
TOTAL;KM2;DE142;519 ;519 
TOTAL;KM2;DE143;918 ;918 
TOTAL;KM2;DE144;119 ;119 
TOTAL;KM2;DE145;1359 ;1359 
TOTAL;KM2;DE146;1409 ;1409 
TOTAL;KM2;DE147;665 ;665 
TOTAL;KM2;DE148;1632 ;1632 
TOTAL;KM2;DE149;1204 ;1204 
TOTAL;KM2;DE2;70543 ;70542 
TOTAL;KM2;DE21;17528 ;17529 
TOTAL;KM2;DE211;133 ;133 
TOTAL;KM2;DE212;311 ;311 
TOTAL;KM2;DE213;37 ;37 
TOTAL;KM2;DE214;569 ;569 
TOTAL;KM2;DE215;840 ;840 
TOTAL;KM2;DE216;1111 ;1111 
TOTAL;KM2;DE217;579 ;579 
TOTAL;KM2;DE218;549 ;549 
TOTAL;KM2;DE219;1214 ;1214 
TOTAL;KM2;DE21A;871 ;871 
TOTAL;KM2;DE21B;800 ;800 
TOTAL;KM2;DE21C;435 ;435 
TOTAL;KM2;DE21D;1012 ;1012 
TOTAL;KM2;DE21E;804 ;804 
TOTAL;KM2;DE21F;866 ;866 
TOTAL;KM2;DE21G;805 ;805 
TOTAL;KM2;DE21H;664 ;664 
TOTAL;KM2;DE21I;740 ;740 
TOTAL;KM2;DE21J;761 ;761 
TOTAL;KM2;DE21K;1439 ;1439 
TOTAL;KM2;DE21L;488 ;488 
TOTAL;KM2;DE21M;1534 ;1534 
TOTAL;KM2;DE21N;966 ;966 
TOTAL;KM2;DE22;10328 ;10326 
TOTAL;KM2;DE221;66 ;66 
TOTAL;KM2;DE222;70 ;70 
TOTAL;KM2;DE223;68 ;68 
TOTAL;KM2;DE224;861 ;861 
TOTAL;KM2;DE225;984 ;984 
TOTAL;KM2;DE226;1065 ;1065 
TOTAL;KM2;DE227;1348 ;1348 
TOTAL;KM2;DE228;1530 ;1530 
TOTAL;KM2;DE229;975 ;975 
TOTAL;KM2;DE22A;1281 ;1281 
TOTAL;KM2;DE22B;1202 ;1202 
TOTAL;KM2;DE22C;878 ;878 
TOTAL;KM2;DE23;9691 ;9690 
TOTAL;KM2;DE231;50 ;50 
TOTAL;KM2;DE232;81 ;81 
TOTAL;KM2;DE233;71 ;71 
TOTAL;KM2;DE234;1256 ;1256 
TOTAL;KM2;DE235;1520 ;1520 
TOTAL;KM2;DE236;1344 ;1344 
TOTAL;KM2;DE237;1428 ;1428 
TOTAL;KM2;DE238;1392 ;1392 
TOTAL;KM2;DE239;1465 ;1465 
TOTAL;KM2;DE23A;1084 ;1084 
TOTAL;KM2;DE24;7232 ;7231 
TOTAL;KM2;DE241;55 ;55 
TOTAL;KM2;DE242;67 ;67 
TOTAL;KM2;DE243;48 ;48 
TOTAL;KM2;DE244;58 ;58 
TOTAL;KM2;DE245;1168 ;1168 
TOTAL;KM2;DE246;1274 ;1274 
TOTAL;KM2;DE247;590 ;590 
TOTAL;KM2;DE248;643 ;643 
TOTAL;KM2;DE249;893 ;893 
TOTAL;KM2;DE24A;652 ;652 
TOTAL;KM2;DE24B;658 ;658 
TOTAL;KM2;DE24C;520 ;520 
TOTAL;KM2;DE24D;606 ;606 
TOTAL;KM2;DE25;7243 ;7244 
TOTAL;KM2;DE251;100 ;100 
TOTAL;KM2;DE252;77 ;77 
TOTAL;KM2;DE253;63 ;63 
TOTAL;KM2;DE254;186 ;186 
TOTAL;KM2;DE255;41 ;41 
TOTAL;KM2;DE256;1971 ;1971 
TOTAL;KM2;DE257;565 ;565 
TOTAL;KM2;DE258;307 ;307 
TOTAL;KM2;DE259;800 ;800 
TOTAL;KM2;DE25A;1267 ;1267 
TOTAL;KM2;DE25B;895 ;895 
TOTAL;KM2;DE25C;971 ;971 
TOTAL;KM2;DE26;8530 ;8530 
TOTAL;KM2;DE261;62 ;62 
TOTAL;KM2;DE262;36 ;36 
TOTAL;KM2;DE263;88 ;88 
TOTAL;KM2;DE264;699 ;699 
TOTAL;KM2;DE265;1137 ;1137 
TOTAL;KM2;DE266;1022 ;1022 
TOTAL;KM2;DE267;956 ;956 
TOTAL;KM2;DE268;684 ;684 
TOTAL;KM2;DE269;716 ;716 
TOTAL;KM2;DE26A;1321 ;1321 
TOTAL;KM2;DE26B;841 ;841 
TOTAL;KM2;DE26C;968 ;968 
TOTAL;KM2;DE27;9991 ;9992 
TOTAL;KM2;DE271;147 ;147 
TOTAL;KM2;DE272;40 ;40 
TOTAL;KM2;DE273;63 ;63 
TOTAL;KM2;DE274;70 ;70 
TOTAL;KM2;DE275;780 ;780 
TOTAL;KM2;DE276;1071 ;1071 
TOTAL;KM2;DE277;792 ;792 
TOTAL;KM2;DE278;762 ;762 
TOTAL;KM2;DE279;516 ;516 
TOTAL;KM2;DE27A;323 ;323 
TOTAL;KM2;DE27B;1394 ;1394 
TOTAL;KM2;DE27C;1230 ;1230 
TOTAL;KM2;DE27D;1275 ;1275 
TOTAL;KM2;DE27E;1528 ;1528 
TOTAL;KM2;DE3;891 ;891 
TOTAL;KM2;DE30;891 ;891 
TOTAL;KM2;DE300;891 ;891 
TOTAL;KM2;DE4;29656 ;29654 
TOTAL;KM2;DE40;29656 ;29654 
TOTAL;KM2;DE401;230 ;230 
TOTAL;KM2;DE402;166 ;166 
TOTAL;KM2;DE403;148 ;148 
TOTAL;KM2;DE404;188 ;188 
TOTAL;KM2;DE405;1480 ;1480 
TOTAL;KM2;DE406;2274 ;2274 
TOTAL;KM2;DE407;1900 ;1900 
TOTAL;KM2;DE408;1727 ;1727 
TOTAL;KM2;DE409;2159 ;2159 
TOTAL;KM2;DE40A;1808 ;1808 
TOTAL;KM2;DE40B;1223 ;1223 
TOTAL;KM2;DE40C;2257 ;2257 
TOTAL;KM2;DE40D;2527 ;2527 
TOTAL;KM2;DE40E;2592 ;2592 
TOTAL;KM2;DE40F;2139 ;2139 
TOTAL;KM2;DE40G;1657 ;1657 
TOTAL;KM2;DE40H;2104 ;2104 
TOTAL;KM2;DE40I;3077 ;3077 
TOTAL;KM2;DE5;420 ;420 
TOTAL;KM2;DE50;420 ;420 
TOTAL;KM2;DE501;326 ;326 
TOTAL;KM2;DE502;94 ;94 
TOTAL;KM2;DE6;755 ;755 
TOTAL;KM2;DE60;755 ;755 
TOTAL;KM2;DE600;755 ;755 
TOTAL;KM2;DE7;21115 ;21115 
TOTAL;KM2;DE71;7445 ;7445 
TOTAL;KM2;DE711;122 ;122 
TOTAL;KM2;DE712;248 ;248 
TOTAL;KM2;DE713;45 ;45 
TOTAL;KM2;DE714;204 ;204 
TOTAL;KM2;DE715;720 ;720 
TOTAL;KM2;DE716;659 ;659 
TOTAL;KM2;DE717;453 ;453 
TOTAL;KM2;DE718;482 ;482 
TOTAL;KM2;DE719;1398 ;1398 
TOTAL;KM2;DE71A;222 ;222 
TOTAL;KM2;DE71B;624 ;624 
TOTAL;KM2;DE71C;356 ;356 
TOTAL;KM2;DE71D;811 ;811 
TOTAL;KM2;DE71E;1101 ;1101 
TOTAL;KM2;DE72;5382 ;5381 
TOTAL;KM2;DE721;855 ;855 
TOTAL;KM2;DE722;1067 ;1067 
TOTAL;KM2;DE723;738 ;738 
TOTAL;KM2;DE724;1263 ;1263 
TOTAL;KM2;DE725;1459 ;1459 
TOTAL;KM2;DE73;8288 ;8289 
TOTAL;KM2;DE731;107 ;107 
TOTAL;KM2;DE732;1380 ;1380 
TOTAL;KM2;DE733;1097 ;1097 
TOTAL;KM2;DE734;1293 ;1293 
TOTAL;KM2;DE735;1538 ;1538 
TOTAL;KM2;DE736;1848 ;1848 
TOTAL;KM2;DE737;1025 ;1025 
TOTAL;KM2;DE8;23293 ;23293 
TOTAL;KM2;DE80;23293 ;23293 
TOTAL;KM2;DE803;181 ;181 
TOTAL;KM2;DE804;131 ;131 
TOTAL;KM2;DE80J;5496 ;5496 
TOTAL;KM2;DE80K;3431 ;3431 
TOTAL;KM2;DE80L;3214 ;3214 
TOTAL;KM2;DE80M;2127 ;2127 
TOTAL;KM2;DE80N;3946 ;3946 
TOTAL;KM2;DE80O;4767 ;4767 
TOTAL;KM2;DE9;47710 ;47707 
TOTAL;KM2;DE91;8116 ;8115 
TOTAL;KM2;DE911;193 ;193 
TOTAL;KM2;DE912;224 ;224 
TOTAL;KM2;DE913;205 ;205 
TOTAL;KM2;DE914;1568 ;1568 
TOTAL;KM2;DE915;:;1117 
TOTAL;KM2;DE916;967 ;967 
TOTAL;KM2;DE917;676 ;676 
TOTAL;KM2;DE918;1269 ;1269 
TOTAL;KM2;DE919;:;636 
TOTAL;KM2;DE91A;537 ;537 
TOTAL;KM2;DE91B;724 ;724 
TOTAL;KM2;DE91C;1753 ;:
TOTAL;KM2;DE92;9065 ;9065 
TOTAL;KM2;DE922;1991 ;1991 
TOTAL;KM2;DE923;798 ;798 
TOTAL;KM2;DE925;1208 ;1208 
TOTAL;KM2;DE926;694 ;694 
TOTAL;KM2;DE927;1401 ;1401 
TOTAL;KM2;DE928;676 ;676 
TOTAL;KM2;DE929;2297 ;2297 
TOTAL;KM2;DE93;15542 ;15542 
TOTAL;KM2;DE931;1551 ;1551 
TOTAL;KM2;DE932;2059 ;2059 
TOTAL;KM2;DE933;1249 ;1249 
TOTAL;KM2;DE934;1227 ;1227 
TOTAL;KM2;DE935;1328 ;1328 
TOTAL;KM2;DE936;653 ;653 
TOTAL;KM2;DE937;2075 ;2075 
TOTAL;KM2;DE938;1881 ;1881 
TOTAL;KM2;DE939;1267 ;1267 
TOTAL;KM2;DE93A;1463 ;1463 
TOTAL;KM2;DE93B;789 ;789 
TOTAL;KM2;DE94;14987 ;14986 
TOTAL;KM2;DE941;62 ;62 
TOTAL;KM2;DE942;112 ;112 
TOTAL;KM2;DE943;103 ;103 
TOTAL;KM2;DE944;120 ;120 
TOTAL;KM2;DE945;107 ;107 
TOTAL;KM2;DE946;731 ;731 
TOTAL;KM2;DE947;1287 ;1287 
TOTAL;KM2;DE948;1420 ;1420 
TOTAL;KM2;DE949;2884 ;2884 
TOTAL;KM2;DE94A;610 ;610 
TOTAL;KM2;DE94B;982 ;982 
TOTAL;KM2;DE94C;1086 ;1086 
TOTAL;KM2;DE94D;1065 ;1065 
TOTAL;KM2;DE94E;2122 ;2122 
TOTAL;KM2;DE94F;814 ;814 
TOTAL;KM2;DE94G;825 ;825 
TOTAL;KM2;DE94H;657 ;657 
TOTAL;KM2;DEA;34110 ;34113 
TOTAL;KM2;DEA1;5291 ;5292 
TOTAL;KM2;DEA11;217 ;217 
TOTAL;KM2;DEA12;233 ;233 
TOTAL;KM2;DEA13;210 ;210 
TOTAL;KM2;DEA14;138 ;138 
TOTAL;KM2;DEA15;170 ;170 
TOTAL;KM2;DEA16;91 ;91 
TOTAL;KM2;DEA17;77 ;77 
TOTAL;KM2;DEA18;75 ;75 
TOTAL;KM2;DEA19;90 ;90 
TOTAL;KM2;DEA1A;168 ;168 
TOTAL;KM2;DEA1B;1233 ;1233 
TOTAL;KM2;DEA1C;407 ;407 
TOTAL;KM2;DEA1D;576 ;576 
TOTAL;KM2;DEA1E;563 ;563 
TOTAL;KM2;DEA1F;1043 ;1043 
TOTAL;KM2;DEA2;7365 ;7364 
TOTAL;KM2;DEA22;141 ;141 
TOTAL;KM2;DEA23;405 ;405 
TOTAL;KM2;DEA24;79 ;79 
TOTAL;KM2;DEA26;942 ;942 
TOTAL;KM2;DEA27;705 ;705 
TOTAL;KM2;DEA28;1249 ;1249 
TOTAL;KM2;DEA29;628 ;628 
TOTAL;KM2;DEA2A;919 ;919 
TOTAL;KM2;DEA2B;437 ;437 
TOTAL;KM2;DEA2C;1153 ;1153 
TOTAL;KM2;DEA2D;707 ;707 
TOTAL;KM2;DEA3;6918 ;6918 
TOTAL;KM2;DEA31;101 ;101 
TOTAL;KM2;DEA32;105 ;105 
TOTAL;KM2;DEA33;303 ;303 
